2021.04.18,福建,584,1,557
2021.04.19,福建,586,1,557
2021.04.20,福建,586,1,559
2021.04.21,福建,586,1,559
2021.04.22,福建,586,1,561
2021.04.23,福建,586,1,561
2021.04.24,福建,589,1,561
2021.04.25,福建,590,1,561
2021.04.26,福建,590,1,562
2021.04.27,福建,590,1,563
2021.04.28,福建,590,1,563
2021.04.29,福建,591,1,565
2021.04.30,福建,592,1,565
2021.05.01,福建,593,1,566
2021.05.02,福建,593,1,566
2021.05.03,福建,593,1,568
2021.05.04,福建,593,1,568
2021.05.05,福建,593,1,569
2021.05.06,福建,595,1,569
2021.05.07,福建,595,1,569
2021.05.08,福建,595,1,569
2021.05.09,福建,595,1,569
2021.05.10,福建,597,1,571
2021.05.11,福建,597,1,573
2021.05.12,福建,597,1,575
2021.05.13,福建,598,1,576
2021.05.14,福建,598,1,579
2021.05.15,福建,598,1,579
2021.05.16,福建,598,1,579
2021.05.17,福建,599,1,580
2021.05.18,福建,599,1,581
2021.05.19,福建,599,1,581
2021.05.20,福建,610,1,583
2021.05.21,福建,610,1,583
2021.05.22,福建,612,1,583
2021.05.23,福建,613,1,585
2021.05.24,福建,615,1,587
2021.05.25,福建,616,1,587
2021.05.26,福建,617,1,587
2021.05.27,福建,617,1,587
2021.05.28,福建,618,1,587
2021.05.29,福建,620,1,588
2021.05.30,福建,621,1,588
2021.05.31,福建,621,1,588
2021.06.01,福建,624,1,589
2021.06.02,福建,625,1,589
2021.06.03,福建,625,1,590
2021.06.04,福建,628,1,590
2021.06.05,福建,629,1,591
2021.06.06,福建,629,1,591
2021.06.07,福建,631,1,595
2021.06.08,福建,632,1,595
2021.06.09,福建,632,1,597
2021.06.10,福建,635,1,597
2021.06.11,福建,636,1,597
2021.06.12,福建,637,1,599
2021.06.13,福建,637,1,601
2021.06.14,福建,638,1,603
2021.06.15,福建,638,1,604
2021.06.16,福建,641,1,605
2021.06.17,福建,646,1,605
2021.06.18,福建,650,1,607
2021.06.19,福建,651,1,611
2021.06.20,福建,652,1,612
2021.06.21,福建,659,1,612
2021.06.22,福建,660,1,613
2021.06.23,福建,661,1,614
2021.06.24,福建,661,1,615
2021.06.25,福建,665,1,617
2021.06.26,福建,669,1,619
2021.06.27,福建,672,1,620
2021.06.28,福建,675,1,623
2021.06.29,福建,675,1,623
2020.01.27,四川,90,0,0
2020.01.28,四川,108,0,0
2020.01.29,四川,142,1,1
2020.01.30,四川,177,1,1
2020.01.31,四川,207,1,3
2020.02.01,四川,231,1,3
2020.02.02,四川,254,1,12
2020.02.03,四川,282,1,14
2020.02.04,四川,301,1,23
2020.02.05,四川,321,1,27
2020.02.06,四川,344,1,37
2020.02.07,四川,363,1,50
2020.02.08,四川,386,1,60
2020.02.09,四川,405,1,76
2020.02.10,四川,417,1,82
2020.02.11,四川,436,1,85
2020.02.12,四川,451,1,93
2020.02.13,四川,463,1,105
2020.02.14,四川,470,1,115
2020.02.15,四川,481,3,127
2020.02.16,四川,495,3,136
2020.02.17,四川,508,3,163
2020.02.18,四川,514,3,177
2020.02.19,四川,520,3,198
2020.02.20,四川,525,3,222
2020.02.21,四川,526,3,242
2020.02.22,四川,526,3,256
2020.02.23,四川,527,3,263
2020.02.24,四川,529,3,278
2020.02.25,四川,531,3,292
2020.02.26,四川,534,3,310
2020.02.27,四川,538,3,326
2020.02.28,四川,538,3,350
2020.02.29,四川,538,3,363
2020.03.01,四川,538,3,378
2020.03.02,四川,538,3,389
2020.03.03,四川,538,3,400
2020.03.04,四川,539,3,418
2020.03.05,四川,539,3,418
2020.03.06,四川,539,3,448
2020.03.07,四川,539,3,457
2020.03.08,四川,539,3,465
2020.03.09,四川,539,3,470
2020.03.10,四川,539,3,484
2020.03.11,四川,539,3,494
2020.03.12,四川,539,3,500
2020.03.13,四川,539,3,510
2020.03.14,四川,539,3,515
2020.03.15,四川,539,3,516
2020.03.16,四川,539,3,520
2020.03.17,四川,540,3,525
2020.03.18,四川,540,3,531
2020.03.19,四川,540,3,531
2020.03.20,四川,541,3,536
2020.03.21,四川,542,3,536
2020.03.22,四川,543,3,536
2020.03.23,四川,545,3,536
2020.03.24,四川,547,3,536
2020.03.25,四川,547,3,536
2020.03.26,四川,547,3,536
2020.03.27,四川,548,3,536
2020.03.28,四川,550,3,536
2020.03.29,四川,550,3,536
2020.03.30,四川,550,3,536
2020.03.31,四川,552,3,536
2020.04.01,四川,554,3,537
2020.04.02,四川,555,3,537
2020.04.03,四川,557,3,538
2020.04.04,四川,558,3,539
2020.04.05,四川,559,3,540
2020.04.06,四川,560,3,541
2020.04.07,四川,560,3,541
2020.04.08,四川,560,3,541
2020.04.09,四川,560,3,546
2020.04.10,四川,560,3,547
2020.04.11,四川,560,3,547
2020.04.12,四川,560,3,548
2020.04.13,四川,560,3,548
2020.04.14,四川,560,3,550
2020.04.15,四川,560,3,552
2020.04.16,四川,560,3,552
2020.04.17,四川,561,3,553
2020.04.18,四川,561,3,554
2020.04.19,四川,561,3,554
2020.04.20,四川,561,3,554
2020.04.21,四川,561,3,556
2020.04.22,四川,561,3,557
2020.04.23,四川,561,3,558
2020.04.24,四川,561,3,558
2020.04.25,四川,561,3,558
2020.04.26,四川,561,3,558
2020.04.27,四川,561,3,558
2020.04.28,四川,561,3,558
2020.04.29,四川,561,3,558
2020.04.30,四川,561,3,558
2020.05.01,四川,561,3,558
2020.05.02,四川,561,3,558
2020.05.03,四川,561,3,558
2020.05.04,四川,561,3,558
2020.05.05,四川,561,3,558
2020.05.06,四川,561,3,558
2020.05.07,四川,561,3,558
2020.05.08,四川,561,3,558
2020.05.09,四川,561,3,558
2020.05.10,四川,561,3,558
2020.05.11,四川,561,3,558
2020.05.12,四川,561,3,558
2020.05.13,四川,561,3,558
2020.05.14,四川,561,3,558
2020.05.15,四川,561,3,558
2020.05.16,四川,561,3,558
2020.05.17,四川,561,3,558
2020.05.18,四川,561,3,558
2020.05.19,四川,561,3,558
2020.05.20,四川,561,3,558
2020.05.21,四川,563,3,558
2020.05.22,四川,563,3,558
2020.05.23,四川,563,3,558
2020.05.24,四川,564,3,558
2020.05.25,四川,564,3,558
2020.05.26,四川,564,3,558
2020.05.27,四川,564,3,558
2020.05.28,四川,564,3,558
2020.05.29,四川,564,3,558
2020.05.30,四川,564,3,558
2020.05.31,四川,575,3,558
2020.06.01,四川,577,3,558
2020.06.02,四川,577,3,558
2020.06.03,四川,577,3,558
2020.06.04,四川,578,3,558
2020.06.05,四川,578,3,558
2020.06.06,四川,578,3,558
2020.06.07,四川,581,3,558
2020.06.08,四川,582,3,558
2020.06.09,四川,582,3,558
2020.06.10,四川,582,3,560
2020.06.11,四川,582,3,561
2020.06.12,四川,583,3,562
2020.06.13,四川,583,3,563
2020.06.14,四川,587,3,563
2020.06.15,四川,588,3,564
2020.06.16,四川,589,3,565
2020.06.17,四川,589,3,567
2020.06.18,四川,589,3,569
2020.06.19,四川,589,3,570
2020.06.20,四川,589,3,570
2020.06.21,四川,589,3,570
2020.06.22,四川,589,3,572
2020.06.23,四川,589,3,573
2020.06.24,四川,589,3,575
2020.06.25,四川,589,3,575
2020.06.26,四川,589,3,575
2020.06.27,四川,589,3,575
2020.06.28,四川,592,3,577
2020.06.29,四川,592,3,577
2020.06.30,四川,595,3,580
2020.07.01,四川,595,3,580
2020.07.02,四川,595,3,581
2020.07.03,四川,595,3,581
2020.07.04,四川,596,3,581
2020.07.05,四川,596,3,581
2020.07.06,四川,598,3,581
2020.07.07,四川,598,3,581
2020.07.08,四川,599,3,582
2020.07.09,四川,599,3,585
2020.07.10,四川,599,3,587
2020.07.11,四川,599,3,587
2020.07.12,四川,599,3,587
2020.07.13,四川,599,3,589
2020.07.14,四川,599,3,589
2020.07.15,四川,599,3,590
2020.07.16,四川,599,3,591
2020.07.17,四川,599,3,592
2020.07.18,四川,599,3,592
2020.07.19,四川,602,3,592
2020.07.20,四川,603,3,593
2020.07.21,四川,603,3,593
2020.07.22,四川,603,3,594
2020.07.23,四川,603,3,594
2020.07.24,四川,603,3,594
2020.07.25,四川,603,3,594
2020.07.26,四川,604,3,594
2020.07.27,四川,604,3,595
2020.07.28,四川,604,3,596
2020.07.29,四川,604,3,596
2020.07.30,四川,604,3,597
2020.07.31,四川,604,3,597
2020.08.01,四川,608,3,597
2020.08.02,四川,608,3,597
2020.08.03,四川,609,3,597
2020.08.04,四川,610,3,598
2020.08.05,四川,610,3,598
2020.08.06,四川,611,3,599
2020.08.07,四川,611,3,599
2020.08.08,四川,611,3,599
2020.08.09,四川,615,3,599
2020.08.10,四川,615,3,599
2020.08.11,四川,616,3,600
2020.08.12,四川,618,3,602
2020.08.13,四川,619,3,605
2020.08.14,四川,623,3,606
2020.08.15,四川,624,3,606
2020.08.16,四川,626,3,606
2020.08.17,四川,626,3,608
2020.08.18,四川,626,3,609
2020.08.19,四川,627,3,609
2020.08.20,四川,628,3,610
2020.08.21,四川,628,3,611
2020.08.22,四川,628,3,611
2020.08.23,四川,631,3,611
2020.08.24,四川,635,3,615
2020.08.25,四川,640,3,617
2020.08.26,四川,644,3,619
2020.08.27,四川,648,3,620
2020.08.28,四川,650,3,622
2020.08.29,四川,652,3,622
2020.08.30,四川,652,3,622
2020.08.31,四川,652,3,624
2020.09.01,四川,653,3,626
2020.09.02,四川,655,3,630
2020.09.03,四川,656,3,632
2020.09.04,四川,656,3,634
2020.09.05,四川,656,3,634
2020.09.06,四川,658,3,634
2020.09.07,四川,663,3,637
2020.09.08,四川,664,3,642
2020.09.09,四川,664,3,642
2020.09.10,四川,665,3,644
2020.09.11,四川,665,3,645
2020.09.12,四川,665,3,645
2020.09.13,四川,665,3,645
2020.09.14,四川,666,3,648
2020.09.15,四川,670,3,650
2020.09.16,四川,670,3,650
2020.09.17,四川,670,3,651
2020.09.18,四川,672,3,652
2020.09.19,四川,672,3,652
2020.09.20,四川,672,3,652
2020.09.21,四川,672,3,654
2020.09.22,四川,675,3,655
2020.09.23,四川,675,3,656
2020.09.24,四川,676,3,657
2020.09.25,四川,685,3,657
2020.09.26,四川,688,3,657
2020.09.27,四川,688,3,659
2020.09.28,四川,691,3,660
2020.09.29,四川,692,3,660
2020.09.30,四川,693,3,663
2020.10.01,四川,696,3,663
2020.10.02,四川,698,3,663
2020.10.03,四川,701,3,663
2020.10.04,四川,704,3,663
2020.10.05,四川,707,3,664
2020.10.06,四川,710,3,665
2020.10.07,四川,713,3,665
2020.10.08,四川,713,3,668
2020.10.09,四川,718,3,670
2020.10.10,四川,721,3,673
2020.10.11,四川,722,3,676
2020.10.12,四川,723,3,680
2020.10.13,四川,723,3,681
2020.10.14,四川,723,3,681
2020.10.15,四川,723,3,685
2020.10.16,四川,724,3,686
2020.10.17,四川,725,3,687
2020.10.18,四川,725,3,687
2020.10.19,四川,728,3,690
2020.10.20,四川,731,3,694
2020.10.21,四川,733,3,696
2020.10.22,四川,733,3,701
2020.10.23,四川,733,3,701
2020.10.24,四川,733,3,702
2020.10.25,四川,734,3,702
2020.10.26,四川,736,3,705
2020.10.27,四川,737,3,708
2020.10.28,四川,737,3,708
2020.10.29,四川,739,3,708
2020.10.30,四川,743,3,709
2020.10.31,四川,744,3,710
2020.11.01,四川,746,3,711
2020.11.02,四川,754,3,713
2020.11.03,四川,757,3,715
2020.11.04,四川,761,3,716
2020.11.05,四川,763,3,717
2020.11.06,四川,767,3,722
2020.11.07,四川,769,3,724
2020.11.08,四川,773,3,727
2020.11.09,四川,776,3,728
2020.11.10,四川,778,3,728
2020.11.11,四川,782,3,731
2020.11.12,四川,783,3,733
2020.11.13,四川,783,3,735
2020.11.14,四川,783,3,736
2020.11.15,四川,786,3,738
2020.11.16,四川,792,3,741
2020.11.17,四川,792,3,743
2020.11.18,四川,795,3,743
2020.11.19,四川,796,3,744
2020.11.20,四川,796,3,745
2020.11.21,四川,797,3,745
2020.11.22,四川,797,3,745
2020.11.23,四川,800,3,748
2020.11.24,四川,800,3,754
2020.11.25,四川,801,3,758
2020.11.26,四川,801,3,759
2020.11.27,四川,802,3,759
2020.11.28,四川,803,3,760
2020.11.29,四川,806,3,760
2020.11.30,四川,808,3,761
2020.12.01,四川,808,3,767
2020.12.02,四川,808,3,773
2020.12.03,四川,808,3,774
2020.12.04,四川,811,3,776
2020.12.05,四川,812,3,777
2020.12.06,四川,812,3,779
2020.12.07,四川,817,3,781
2020.12.08,四川,822,3,783
2020.12.09,四川,822,3,786
2020.12.10,四川,826,3,787
2020.12.11,四川,826,3,790
2020.12.12,四川,829,3,792
2020.12.13,四川,832,3,792
2020.12.14,四川,838,3,794
2020.12.15,四川,838,3,794
2020.12.16,四川,838,3,797
2020.12.17,四川,839,3,797
2020.12.18,四川,839,3,798
2020.12.19,四川,840,3,800
2020.12.20,四川,841,3,801
2020.12.21,四川,843,3,801
2020.12.22,四川,843,3,804
2020.12.23,四川,845,3,806
2020.12.24,四川,846,3,807
2020.12.25,四川,847,3,809
2020.12.26,四川,847,3,812
2020.12.27,四川,848,3,815
2020.12.28,四川,851,3,817
2020.12.29,四川,851,3,817
2020.12.30,四川,853,3,817
2020.12.31,四川,853,3,822
2021.01.01,四川,853,3,822
2021.01.02,四川,853,3,824
2021.01.03,四川,856,3,826
2021.01.04,四川,857,3,826
2021.01.05,四川,857,3,828
2021.01.06,四川,857,3,828
2021.01.07,四川,857,3,829
2021.01.08,四川,857,3,830
2021.01.09,四川,857,3,833
2021.01.10,四川,857,3,835
2021.01.11,四川,857,3,837
2021.01.12,四川,857,3,840
2021.01.13,四川,857,3,844
2021.01.14,四川,858,3,845
